datetime,subjID,sex,CODED,prime_condition,prime_response,triv1_raw,triv1_correct,triv2_raw,triv2_correct,triv3_raw,triv3_correct,triv4_raw,triv4_correct,triv5_raw,triv5_correct,triv6_raw,triv6_correct,triv7_raw,triv7_correct,triv8_raw,triv8_correct,triv9_raw,triv9_correct,triv10_raw,triv10_correct,triv11_raw,triv11_correct,triv12_raw,triv12_correct,triv13_raw,triv13_correct,triv14_raw,triv14_correct,triv15_raw,triv15_correct,triv16_raw,triv16_correct,triv17_raw,triv17_correct,triv18_raw,triv18_correct,triv19_raw,triv19_correct,triv20_raw,triv20_correct,triv21_raw,triv21_correct,triv22_raw,triv22_correct,triv23_raw,triv23_correct,triv24_raw,triv24_correct,triv25_raw,triv25_correct,triv26_raw,triv26_correct,triv27_raw,triv27_correct,triv28_raw,triv28_correct,triv29_raw,triv29_correct,triv30_raw,triv30_correct,age,major,LANGUAGE,sex_r,year,area_writing,area_trivia,purpose,link_yn,link_text,thinking_yn,thinking_text,comments,prior_hool,professor_int_rating,professor_acc_rating,soccer.hooligan_int_rating,soccer.hooligan_acc_rating,correct_raw,skipped_raw,CORRECT_PCT,correct_skip_pct,COUNTRY,test_cond,enough_males
20161104-104923,par101,Female,1,professor,"As a university professor, my daily activtities typically include preparing for my upcoming lectures. This can range from going over material to producing PowerPoints. I also read up on the latest developments in my field to make sure I can provide my students with up-to-date information regarding their topic. I like to think, in terms of my personality, I am calm, helpful, approachable and friendly. As expected, I am passionate about my area of expertise and I enjoy attending talks by other professionals to broaden my understanding. In addition to this, I have other hobbies that are not related to my profession, they are done for entertainment.",Zaire,FALSE,Wordpad,FALSE,Capybara,TRUE,Pluto,FALSE,8,FALSE,Phillipines,FALSE,Neck,FALSE,Guy Fawkes,TRUE,Brass,FALSE,Pillar,FALSE,Isobars,TRUE,25,FALSE,Ford,FALSE,360,FALSE,Venus,TRUE,Alexander Popov,FALSE,Radiation,TRUE,Blue Knight,FALSE,Continental Abyss,FALSE,Democracy,FALSE,Penicillin,TRUE,Salvador Dali,FALSE,Rio Rojo,FALSE,In the throat,TRUE,Kazakhstan,FALSE,Jupiter,TRUE,Beethoven,FALSE,Air pressure,TRUE,Keratin,TRUE,France,TRUE,18,"Psychology
",ENGLISH,1,1st year,N/A,Cognitive,No idea,1,Imagining you are a professor may make you more confident in answering questions or help you recall knowledge.,0,NA,No,1,70,20,20,6,11,0,36.66666667,36.66666667,UK,0,1
20161104-132553,par102,male,0,soccer hooligan,"I enjoy playing football with my mates. I am good at sports but not that good at school, sometimes I miss the classes to spend some time with my friends. We drink and have fun together, staying up late. If we go out we could paint graffiti or meet up with other people. If we see someone who we dont like we could provoke a fight, in that way we fell in power. During the weekends me and my friends play computer games in my house. ",Zaire,FALSE,HTML,FALSE,Beaver,FALSE,Uranus,FALSE,8,FALSE,Bangledesh,FALSE,Arm,TRUE,Guy Fawkes,TRUE,Bronze,TRUE,Wave,TRUE,Cyclones,FALSE,21,TRUE,General Motors,TRUE,180,TRUE,Venus,TRUE,Mikhail Gorbachev,TRUE,Radiation,TRUE,Blue Knight,FALSE,Continental Abyss,FALSE,Democracy,FALSE,X Rays,FALSE,Salvador Dali,FALSE,Rio Grande,TRUE,In the throat,TRUE,Siberia,TRUE,Jupiter,TRUE,Tchaikovsky,TRUE,Air pressure,TRUE,Keratin,TRUE,Greece,FALSE,18,psychology,"latvian
",0,1st year,cant remember,cognitive psychology,see the effect of active cognitive processes on memory?,0,NA,0,NA,this was an interesting task,0,89,27,25,3,17,0,56.66666667,56.66666667,UK,0,1
20161104-135955,par103,Female,0,soccer hooligan,"A typical day would involve meeting my friend group outside in the morning and hang out together, possibly alredy drinking beer and going from pub to pub. No real, proper job, no school or college, going home only for meals. Typical characteristics would be ignonarnt, aggressive, disrespectful and close mindend. ",Botswana,TRUE,HTML,FALSE,Capybara,TRUE,Mars,FALSE,6,FALSE,India,TRUE,Arm,TRUE,Guy Fawkes,TRUE,Brass,FALSE,Pillar,FALSE,Isotherms,FALSE,21,TRUE,0,FALSE,180,TRUE,Mercury,FALSE,Mikhail Gorbachev,TRUE,Radiation,TRUE,Blue Knight,FALSE,Continental Rise,FALSE,Fascist,TRUE,Penicillin,TRUE,Pablo Picasso,TRUE,Rio Rojo,FALSE,In the throat,TRUE,Belarus,FALSE,Jupiter,TRUE,Tchaikovsky,TRUE,Relative humidity,FALSE,Keratin,TRUE,France,TRUE,19,Psychology,Italian,1,1st year,Do not remember,Do not remember,memory testing,0,NA,0,NA,No,0,90,26,25,0,17,1,56.66666667,58.62068966,UK,0,1
20161104-142555,par104,female,1,professor,"I spend most of my time preparing my lectures for my students which takes up a good amount of time on a daily basis. I also spend time checking e-mails and assignments as well as offering help to my students if they need it. Other than that I play the paino and enough watching sports. I myslef play sports like Football and Basketball. In class, I try to be as enttertaining as possible so my class will enjoy what they are learning. I would say I am not too harsh on them but when it comes to it, I am strict, but only for their benefit. Also, my research takes up a lot of time but I enjoy doing the work so it does not stress me out too much. At the universities it is nice to talk to people as everday I learn something new. In my free time I either read or play music. ",Uganda,FALSE,HTML,FALSE,Coypu,FALSE,Mars,FALSE,8,FALSE,Bangledesh,FALSE,Leg,FALSE,Guy Fawkes,TRUE,Brass,FALSE,Pillar,FALSE,Isotherms,FALSE,21,TRUE,Mitsubishi,FALSE,180,TRUE,Venus,TRUE,Boris Yeltsin,FALSE,Radiation,TRUE,Blue Knight,FALSE,Continental Abyss,FALSE,Republic,FALSE,X Rays,FALSE,Pablo Picasso,TRUE,Colorado River,FALSE,In the lungs,FALSE,Ukraine,FALSE,Jupiter,TRUE,Mozart,FALSE,Air pressure,TRUE,Keratin,TRUE,Greece,FALSE,18,"Psychology
",ENGLISH,1,1st year,Psychology,Psychology ,To gather information before conducting the main experiment for comparison ,0,NA,0,NA,"No
",0,70,28,58,21,9,0,30,30,UK,0,1
20161104-163026,par105,Male,1,professor,"In my daily life as a Professor, most of my days are spent at the university. I spend most of my time on these days lecturing or holding discussions with undergraduates and postgraduates. I am particularly influential over a few postgraduates who I meet with often to supervise their research. Most of my time at work is therefore not my own, but some of it is left free for me to plan lectrues and do many other taska such as carry out my own research, think of new research ideas, and analyse old research. Many other things too like grant proposals, admin etc. In my spare time I have idiosyncratic hobbies as it is necessary to be an individual thinker in orcer to become a professor and this trait manifests itself in what I like to do on my own watch. However some of my time at home and on the weekends must be spent thinking about my life as a professor, and often I think about the more stressful elements of it, indeed I can not a",Botswana,TRUE,ASCII,TRUE,Capybara,TRUE,Uranus,FALSE,12,TRUE,Bangledesh,FALSE,Arm,TRUE,Guy Fawkes,TRUE,Bronze,TRUE,Wave,TRUE,Isobars,TRUE,21,TRUE,Chrysler,FALSE,90,FALSE,Venus,TRUE,Mikhail Gorbachev,TRUE,Radiation,TRUE,Deep Blue,TRUE,Continental Shelf,TRUE,Fascist,TRUE,Penicillin,TRUE,Pablo Picasso,TRUE,Rio Grande,TRUE,In the throat,TRUE,Siberia,TRUE,Jupiter,TRUE,Tchaikovsky,TRUE,Air pressure,TRUE,Keratin,TRUE,France,TRUE,21,Psychology,ENGLISH,0,1st year,Social Psychology,Individual Differences,"No idea
",1,"Im more likely to know about what professors do if I know more professors. And if I know more professors Im more likely to come from a priveleged background and education, and also to come from a more intellectual home environment and thus know more facts of general knowledge because such knowledge would have been encouraged",1,"Perhaps thinking about a professor led me to in some ways think like a professor, and this could have encouraged in me a greater sense of calmness when confrontoned with challenges to my knowledge and sense of composure, something I would imagine a professor to have",nope,1,88,25,10,8,26,0,86.66666667,86.66666667,UK,0,1
20161104-165836,par106,Female,1,professor,"As a univeristy professor, I spent a vast majority of my time preparing lecture slides, lecture materials and attempting to ensure my work is comprehensible and easy for my students to follow. This means I spend countless hours pawing over textbooks to decide which is most suitable for my lectures and reading articles upon articles in the attempt to further my student's knowledge. When not preparing for lectures, i am marking student's work and coursework and replying to vast amounts of emails from other faculty members and students who still are confused on aspects from the previous slide. My life might appear monotonous but is actually very unpredictable. I awake in the morning to attend my first lecture at 10pm for the first year students and even though I have the slides prepared and the content set, you never know what will arise through the topics of conversation with the students and hearing them further their own hypothesis and thoughts. After one lecture is done, it is onto the next for year two until i am finally done by roughly ",Zimbabwe,FALSE,HTML,FALSE,Muskrat,FALSE,Mars,FALSE,12,TRUE,Bangledesh,FALSE,Leg,FALSE,Guy Fawkes,TRUE,Bronze,TRUE,Iceberg,FALSE,Isobars,TRUE,21,TRUE,Mitsubishi,FALSE,180,TRUE,Venus,TRUE,Mikhail Gorbachev,TRUE,Radiation,TRUE,Blue Knight,FALSE,Continental Abyss,FALSE,Fascist,TRUE,Penicillin,TRUE,Pablo Picasso,TRUE,Rio Lobos,FALSE,In the throat,TRUE,Ukraine,FALSE,Jupiter,TRUE,Tchaikovsky,TRUE,Wind speed,FALSE,Collagen,FALSE,Spain,FALSE,18,psychology and language sciences,ENGLISH,1,1st year,Experimental psychology,Developmental psychology,no idea,1,"A professor is thought to socially be percieved as highly intelligent and general knowledge questions are something it is believed everyone should or does know, therefore when thinking about  a professor and these questions, you would assume the professor knows the answer",0,NA,Perhaps have some easier general knowledge questions that some students can answer to compare to ensure no ceiling or floor effects,1,74,21,40,11,15,0,50,50,UK,0,1
20170117-103927,par108,male,0,soccer hooligan,"I am a football hoologanism. I did nothing in my daily life, I stayed at home till late and hang out with my fellows on street, messing up with others. I am unruly, violent and I love to fight on street. I will fight the football supporter which against my support team.   I usually throw objects to harm the players or the supporter. I use sports bats, glass bottles and rocks to fight.  To make the situation worst, I will push fences and walls to collapse. ",Uganda,FALSE,HTML,FALSE,Beaver,FALSE,Earth,TRUE,12,TRUE,Pakistan,FALSE,Leg,FALSE,Guy Fawkes,TRUE,Brass,FALSE,Iceberg,FALSE,Isobars,TRUE,21,TRUE,Ford,FALSE,360,FALSE,Mercury,FALSE,0,FALSE,Pressure,FALSE,King Blue,FALSE,Continental Slope,FALSE,Fascist,TRUE,X Rays,FALSE,Pablo Picasso,TRUE,Rio Grande,TRUE,0,FALSE,Siberia,TRUE,Jupiter,TRUE,Mozart,FALSE,Air pressure,TRUE,Keratin,TRUE,Spain,FALSE,22,Biomedical Science,Cantonese,0,3rd year,football hooliganism,student,no,0,NA,0,NA,no,0,70,21,48,14,12,2,40,42.85714286,UK,0,1
20170117-130425,par109,NA,1,professor, Preparing lecture notes and exampapers for the semister ahead Dealing with any queries from the students in regards to the course materialResearching in my field in order to stay on top of the trends within my line of workI speak with other professors and get a better understanding of what the students need and wantI peer review my other colleagues work and give them feedbackI do several experiments or studies in order to investigate new aspects of my field in which at the end i produce a journal where my colleagues can look atI mark several exampapers from my students and grade themI ahve to be knowledged and respected in order to get a better reputation from my students and colleagues,Uganda,FALSE,HTML,FALSE,Capybara,TRUE,Uranus,FALSE,15,FALSE,India,TRUE,Neck,FALSE,Guy Fawkes,TRUE,Bronze,TRUE,Mountain,FALSE,Fronts,FALSE,25,FALSE,General Motors,TRUE,180,TRUE,Venus,TRUE,Mikhail Gorbachev,TRUE,Radiation,FALSE,Deep Blue,TRUE,Continental Abyss,FALSE,Communist,FALSE,Penicillin,TRUE,Salvador Dali,FALSE,Colorado River,FALSE,In the throat,TRUE,Siberia,TRUE,Jupiter,TRUE,Mozart,FALSE,Wind speed,FALSE,Elastin,FALSE,0,FALSE,23,Maths,ENGLISH,0,3rd year,"Specialist		",general Knowledge,no idea,0,NA,0,NA,no,NA,NA,NA,NA,NA,13,1,43.33333333,44.82758621,UK,0,1
20161018-114853,par11,female,0,soccer-hooligan,"My typical day starts at about noon as I attempt to recover from my hangover the previous night. I'm now going out to look for drinks again, to get ready for tonight's soccer match again. I vaguely recall getting into a street fight yesterday with a stranger who cursed at me for not making full use of my time as a youth. He suggested that I get a job and get my life  together, but I enjoy spending  my time watching soccer and drinking with my mates more than anything else. People always say that I cause trouble and am a burden to society, but I don't think there is anything wrong with enjoying a sport. Some days I scribble supporting words to my soccer team on random walls to encourage the general public to join me in my love for soccer. A little alcohol is always welcomed during the match as well. They say ",Zimbabwe,FALSE,HTML,FALSE,Beaver,FALSE,Pluto,FALSE,12,TRUE,Pakistan,FALSE,Neck,FALSE,Sweeney Todd,FALSE,Bronze,TRUE,Wave,TRUE,Isotherms,FALSE,21,TRUE,General Motors,TRUE,180,TRUE,Mercury,FALSE,Alexander Popov,FALSE,Rainfall,FALSE,Blue Knight,FALSE,Continental Slope,FALSE,Fascist,TRUE,X Rays,FALSE,Pablo Picasso,TRUE,Colorado River,FALSE,In the throat,TRUE,Ukraine,FALSE,Mars,FALSE,Beethoven,FALSE,Air pressure,TRUE,Keratin,TRUE,Germany,FALSE,19,psychology,ENGLISH,1,1st year,social perception?,general knowledge,no idea,1,the amount of general knowledge one has can affect how one perceives different categories of people in the world,0,NA,NIL,0,75,17,55,17,11,0,36.66666667,36.66666667,UK,0,1
20170118-151831,110,male,1,professor,"As a university professor  I imagine that my daily routines wouold be things like giving lectures, marking student assignments/exam papers,attending/hosting conferences, writing up research proposals, conducting lab experiments, having discussions with phds I supervise, dealing with university administration, reading, writing etc...",Botswana,TRUE,ASCII,TRUE,Muskrat,FALSE,Pluto,FALSE,12,TRUE,Phillipines,FALSE,Arm,TRUE,Guy Fawkes,TRUE,Brass,FALSE,Pillar,FALSE,Isotherms,FALSE,21,TRUE,General Motors,TRUE,180,TRUE,Venus,TRUE,Mikhail Gorbachev,TRUE,Radiation,TRUE,Deep Blue,TRUE,Continental Shelf,TRUE,Fascist,TRUE,Stethoscope,FALSE,Pablo Picasso,TRUE,Colorado River,FALSE,In the throat,TRUE,Siberia,TRUE,Jupiter,TRUE,Tchaikovsky,TRUE,Air pressure,TRUE,Keratin,TRUE,France,TRUE,21,Linguistics,Chinese,0,1st year,Imagining being a professor,difficult general knowledge,no idea,0,NA,0,NA,no,1,75,11,30,5,22,0,73.33333333,73.33333333,UK,0,1
20170119-152946,par111,NA,0,soccer hooligan," As a soccer hooligan, I'd probably be hanging at the bar, preferably a sports bar or one with a good TV and sports channels. Or I could be lazying around on my couch watching football. I'd also be going on betting sites and am either unemployed or has a part-time job, as being a hjooligan means time commitment. I'd be a short-tempered person, getting annoyed by the smallest of things and probably an alcoholic. I'd also be extremely passionate about football and would be easily offended by others who do not share the same passion. Passions or hobbies would include playing football, watching the TV (Probably the sports channel).  ",Botswana,TRUE,HTML,FALSE,Capybara,TRUE,Mars,FALSE,12,TRUE,Pakistan,FALSE,Arm,FALSE,Guy Fawkes,TRUE,Bronze,TRUE,Iceberg,FALSE,Isotherms,FALSE,21,TRUE,General Motors,TRUE,180,TRUE,Mercury,FALSE,Mikhail Gorbachev,TRUE,Radiation,FALSE,King Blue,FALSE,Continental Slope,FALSE,Republic,FALSE,X Rays,FALSE,Salvador Dali,FALSE,Rio Lobos,FALSE,In the throat,TRUE,Siberia,TRUE,Neptune,FALSE,Tchaikovsky,TRUE,Air pressure,TRUE,Keratin,TRUE,Greece,FALSE,20,Economics,Malay,0,1st year,"Language	",Cognitive,No idea,1,No idea,0,NA,No,NA,NA,NA,NA,NA,14,0,46.66666667,46.66666667,UK,0,1
20170119-181636,par113,male,0,soccer hooligan,i must have a job. i imagine that my soccer hooligan life is a hobby and it gives me a sense of belonging. as a hooligan i imagine that i like to fight outside the street with rival fans before and after the match. there will be gatherings were it has been arranged away from the streets and other cctv. i imagine that i like to destroy rival club areas and stadiums. all this i imagine that is to do with reputation and a building of reputation within the hooligan mop elite.,Botswana,TRUE,Wordpad,FALSE,Beaver,FALSE,Uranus,FALSE,6,FALSE,India,TRUE,Arm,TRUE,Guy Fawkes,TRUE,Brass,FALSE,Pillar,FALSE,Fronts,FALSE,21,TRUE,Ford,FALSE,120,FALSE,Saturn,FALSE,Mikhail Gorbachev,TRUE,Radiation,TRUE,Blue Knight,FALSE,Continental Slope,FALSE,Fascist,TRUE,South America,FALSE,Henri Matisse,FALSE,Colorado River,FALSE,In the lungs,FALSE,Kazakhstan,FALSE,Jupiter,TRUE,Tchaikovsky,TRUE,0,FALSE,Elastin,FALSE,France,TRUE,24,socialogy,ENGLISH,0,4th year or higher,football hooligan,general,dont know,0,NA,0,NA,no,1,61,11,22,9,11,1,36.66666667,37.93103448,UK,0,1
20170120-143826,par114,male,1,professor,"I am reading around the subject that I  teach in order to be aware of what developments have been made. I am devoted to my work and I aim to design studies so that theories and hypotheses can be tested. I am intent on inspiring students and I aim to pass onto them my passion for the subject. I am committed to accepting other views from students and peers and I am willing to keep an open mind with regards to my research field. My hobbies are playing sports and reading and my routine activities revolve around spending time with my family and working, in addition to pursuing my above mentioned hobbies. I have an inquisitive mind and I want to learn as much as possible, irrespective of  the field.",Zimbabwe,FALSE,ASCII,TRUE,Capybara,TRUE,Uranus,FALSE,12,TRUE,India,TRUE,Arm,TRUE,Guy Fawkes,TRUE,Brass,FALSE,Iceberg,FALSE,Isobars,TRUE,21,TRUE,Mitsubishi,FALSE,180,TRUE,Mars,FALSE,Mikhail Gorbachev,TRUE,Radiation,TRUE,Deep Blue,TRUE,Continental Shelf,TRUE,Fascist,TRUE,Penicillin,TRUE,Henri Matisse,FALSE,Rio Grande,TRUE,In the throat,TRUE,Siberia,TRUE,Jupiter,TRUE,Tchaikovsky,TRUE,Air pressure,TRUE,Keratin,TRUE,France,TRUE,23,MSc Countering Terrorism and Organised Crime,Romanian,0,4th year or higher,Perception,General knowledge - intelligence testing,Creative ability vs. factual knowledge,1,Professors are considered of high intelligence - general knowldge.,0,NA,No.,1,80,24,48,10,23,0,76.66666667,76.66666667,UK,0,1
20170120-154443,par115,male,1,professor,"I would choose a particular field of study that I like and dive deep into that topic. This may involve looking up the internet, going to libraries and looking up articles in order to fully understand the topic. In addition, I will also try to think about any loopholes about the topic of interest so that I can formulate or postulate further theories to back up the current arguements.

As a teacher to the university students. I would think about what probles my students might face in the process of doing their coursework and help them by preparing additional practice materials or guidelines so that they understand their field of study. This involves doing the questions beforehand and taking note about what could the st",Zaire,FALSE,ASCII,TRUE,Muskrat,FALSE,Pluto,FALSE,12,TRUE,Pakistan,FALSE,Leg,FALSE,Guy Fawkes,TRUE,Bronze,TRUE,Iceberg,FALSE,Isotherms,FALSE,15,FALSE,General Motors,TRUE,180,TRUE,Venus,TRUE,Alexander Popov,FALSE,Radiation,TRUE,Deep Thought,FALSE,Continental Shelf,TRUE,Republic,FALSE,Penicillin,TRUE,Pablo Picasso,TRUE,Rio Rojo,FALSE,In the throat,TRUE,Siberia,TRUE,Jupiter,TRUE,Tchaikovsky,TRUE,Air pressure,TRUE,Keratin,TRUE,France,TRUE,20,Electrical and Electronic Engineering,Chinese,0,1st year,Role Play,General Knowledge,To discover student's general knowledge and their ability to stand in other people's perspective,0,NA,0,NA,No,1,75,17,26,10,18,0,60,60,UK,0,1
20170123-120215,par116,male,0,soccer hooligan,"In my daily life, I will be working part-time in different places. After work  I will hang out at pubs to watch football matches. I might join some gambling activity related to football matches to get some money as I think I am an expert in football since I am fanatical in football. I am impulsive, agressive and strong headed. I will not allow others to change my belief of challenge my view. What I think is always correct, including why the football team I support is the best. Even though I like football, I do not play football due to my edentary life style as I drink a lot and do not eat healthily. I always order from take aways and fast food outlets.",Zaire,FALSE,ASCII,TRUE,Capybara,TRUE,Mars,FALSE,12,TRUE,India,TRUE,Arm,TRUE,Guy Fawkes,TRUE,Brass,FALSE,Iceberg,FALSE,Isobars,TRUE,21,TRUE,Mitsubishi,FALSE,180,TRUE,Venus,TRUE,Nikita Krushchev,FALSE,Pressure,FALSE,Deep Blue,TRUE,Continental Shelf,TRUE,Fascist,TRUE,Penicillin,TRUE,Pablo Picasso,TRUE,Colorado River,FALSE,In the nose,FALSE,Siberia,TRUE,Mars,FALSE,Mozart,FALSE,Air pressure,TRUE,Keratin,TRUE,France,TRUE,22,psychology,chinese,0,3rd year,social psychology,cognitive psychology,no idea,1,no idea,1,priming effect,no,0,70,18,40,11,19,0,63.33333333,63.33333333,UK,0,1
20170125-105035,par117,male,1,professor,"IN my daily life I am running experiments. This involves doing my research, trawling databases and journals looking for relelvant studies and to find the gap the my curretn reseach is trying to fill. I will delegate area of my reasearch to my Phd students and third year undergrads to fill the corners i don not have the time for myself. I try to meet with them as much as I can to discuss and supervise their rresearch. I try to be as much a friend as I am a boss since this kind of work requires a lot of self motivation and discipline so maintining postitve emotions in my studends is important. Every week Ideliver lefctures in my field to undergrads and postgrads. Making time for other learnig and teaching will further the field as much as my own research will.",Botswana,TRUE,ASCII,TRUE,Capybara,TRUE,Mars,FALSE,8,FALSE,Pakistan,FALSE,Arm,TRUE,Guy Fawkes,TRUE,Brass,FALSE,Wave,TRUE,Isobars,TRUE,21,TRUE,General Motors,TRUE,360,FALSE,Venus,TRUE,Mikhail Gorbachev,TRUE,Radiation,TRUE,King Blue,FALSE,Continental Slope,FALSE,Fascist,TRUE,Penicillin,TRUE,Paul Cezanne,FALSE,Colorado River,FALSE,In the throat,TRUE,Siberia,TRUE,Jupiter,TRUE,Beethoven,FALSE,Air pressure,TRUE,Keratin,TRUE,France,TRUE,18,Psychology,ENGLISH,0,1st year,Experiemental,Induvidual differences,The first task was to assess the ability toimagine being another person .The second one proabaly wasn't toa ssess general knowlage but no ideawhat the real purpose is.,1,Higher general knowlage may lead to a more accurate depiction of acedemic work or to a more work based rather tah  personality based description of a professor,0,NA,None,1,80,18,30,10,20,0,66.66666667,66.66666667,UK,0,1
20170125-144711,par118,male,1,professor,"In the course of a day, I read articles, perform administrative tasks (E-mails, departmental needs, etc.), prepare for lectures, teach, meet with students as necessary, and perform my own research, which may include experimentation, reading, or writing.  I tend to be hyper-organised and focussed.  I consider myself quiet in most social situations, but quite passionate when it comes to my own field and work.  My passions or hobbies include reading, spending time outdoors and spending time with friends and family.  I also like to travel, especially to places where I can observe phenomena that are relevant to my research.  Additionally, I enjoy taking time out of my day to meet with students who are interested in their studies and want to talk about them further.  ",Zaire,FALSE,HTML,FALSE,Capybara,TRUE,Earth,TRUE,12,TRUE,India,TRUE,Arm,TRUE,Guy Fawkes,TRUE,Bronze,TRUE,Wave,TRUE,Isobars,TRUE,21,TRUE,General Motors,TRUE,180,TRUE,Venus,TRUE,Mikhail Gorbachev,TRUE,Pressure,FALSE,Deep Blue,TRUE,Continental Shelf,TRUE,Fascist,TRUE,Penicillin,TRUE,Pablo Picasso,TRUE,Rio Grande,TRUE,In the throat,TRUE,Siberia,TRUE,Saturn,FALSE,Tchaikovsky,TRUE,Air pressure,TRUE,Keratin,TRUE,France,TRUE,22,Linguistics,ENGLISH,0,4th year or higher,I don't know,I don't know,no idea,0,NA,0,NA,They have not been well-explained.  ,1,75,20,10,2,26,0,86.66666667,86.66666667,UK,0,1
20161018-121719,par12,female,0,soccer-hooligan,"as a soccer holigan in my daily life i follow football, i enjoy playing soccer myself, i am competitive and can because easily angry or fustrated when i loose. in my daily life i also work as a builder i go to the gym.i enjoy socialising with others and would consider my self outgoing . i enjoy drinking with  my friends we go to the pub every weekend",Uganda,FALSE,HTML,FALSE,Capybara,TRUE,Uranus,FALSE,8,FALSE,Pakistan,FALSE,Foot,FALSE,Guy Fawkes,TRUE,Brass,FALSE,Iceberg,FALSE,Isotherms,FALSE,15,FALSE,Mitsubishi,FALSE,180,TRUE,Mercury,FALSE,Nikita Krushchev,FALSE,Pressure,FALSE,Blue Knight,FALSE,Continental Slope,FALSE,Democracy,FALSE,Penicillin,TRUE,Pablo Picasso,TRUE,Colorado River,FALSE,In the throat,TRUE,Ukraine,FALSE,Jupiter,TRUE,Tchaikovsky,TRUE,Air temperature,FALSE,Keratin,TRUE,Greece,FALSE,20,psychology and language sciences,ENGLISH,1,3rd year,social psychology,cogntive psychology,"the first tast may be about stereotypes and prejudice 

the second task may be about knowledge ",0,NA,0,NA,no,1,71,15,22,6,9,0,30,30,UK,0,1
20170130-141827,par120,male,0,soccer hooligan,I generally follow the news about soccer all the time as i am a fanatical fan. I have a low-skilled job which i give limited attention to as i spend large amounts of my time with other football hooligans and social activities like drinking. I am aggressive and most likely educated to a minimal level. I am narrow minded and allow my raw emotions to get the better of me before i can consider my actions.  My friends are football hooligans and very similar to me in their personality traits and upbringing.,Zaire,FALSE,ASCII,TRUE,Capybara,TRUE,Uranus,FALSE,8,FALSE,Bangledesh,FALSE,Neck,FALSE,Guy Fawkes,TRUE,Brass,FALSE,Wave,TRUE,Cyclones,FALSE,21,TRUE,General Motors,TRUE,180,TRUE,Venus,TRUE,Mikhail Gorbachev,TRUE,Radiation,TRUE,Blue Knight,FALSE,Continental Shelf,TRUE,Fascist,TRUE,Penicillin,TRUE,Pablo Picasso,TRUE,Colorado River,FALSE,In the throat,TRUE,Siberia,TRUE,Saturn,FALSE,Tchaikovsky,TRUE,Air pressure,TRUE,Collagen,FALSE,France,TRUE,18,Psychology,ENGLISH,0,1st year,Social psychology,Attention,no idea,1,no idea,0,NA,no,1,65,17,37,8,19,0,63.33333333,63.33333333,UK,0,1
20170131-105831,par121,male,1,professor,"I will be teaching the fellow university students related with my doctorate degree as well as giving them assistance about their coursework. Besides that, I will spend my time in laboratory doing research as respect to my deparment. I am a well-rounded person, daring, determine and a direct professor. My passions is in project and research carry out in the university. I will assist those students as their supervisor and to ensure them adapt with the real life experience problem.",Botswana,TRUE,HTML,FALSE,Beaver,FALSE,Earth,TRUE,12,TRUE,Pakistan,FALSE,Arm,TRUE,Guy Fawkes,TRUE,Bronze,TRUE,Pillar,FALSE,Isobars,TRUE,25,FALSE,Mitsubishi,FALSE,180,TRUE,Venus,TRUE,Mikhail Gorbachev,TRUE,Radiation,TRUE,Blue Knight,FALSE,Continental Rise,FALSE,Republic,FALSE,Stethoscope,FALSE,Pablo Picasso,TRUE,Rio Grande,TRUE,In the throat,TRUE,Siberia,TRUE,Mars,FALSE,Beethoven,FALSE,Relative humidity,FALSE,Keratin,TRUE,France,TRUE,23,mechanical engineering,Malay,0,3rd year,University professor,psychology student,no idea,1,questions from the general knowledge somehow related with professor field of study,1,I tend to doubt myself and think more properly.,No,1,100,27,68,17,17,0,56.66666667,56.66666667,UK,0,1
20170201-140135,par122,male,1,professor,"I get up early and tend to any family matters, make breakfast for the kids and get them ready for school. I commute into university via public transport and am wear relativly smart clothing such as, shirt and jacket, possibly a tie, briefcase with lecture notes and Macbook. When I get in I have a Coffee and do some admin work, respond to emails and catch up on any work that I didn't finish the previous work day. I lecture for about 2-4 hours of the day and spend the rest of my work on my upcoming project. I am calm and collected as an individual with a strong sense of intelligence and knowledge. I am confident in social situations but prefer to work on my own. ",Zaire,FALSE,HTML,FALSE,Capybara,TRUE,Uranus,FALSE,6,FALSE,Phillipines,FALSE,Arm,TRUE,Guy Fawkes,TRUE,Brass,FALSE,Wave,TRUE,Isobars,TRUE,21,TRUE,General Motors,TRUE,180,TRUE,Venus,TRUE,Mikhail Gorbachev,TRUE,Radiation,TRUE,Deep Blue,TRUE,Continental Slope,FALSE,Fascist,TRUE,Penicillin,TRUE,Pablo Picasso,TRUE,Colorado River,FALSE,In the throat,TRUE,Siberia,TRUE,Jupiter,TRUE,Tchaikovsky,TRUE,Air pressure,TRUE,Keratin,TRUE,France,TRUE,20,Psychology,ENGLISH,0,1st year,Social,Intelligence,No idea,1,Thinking about smart and or intelligent people may encourage calmer more logical thinking,1,Stimulated areas correclated to intillectual thinking,No,1,70,18,30,9,22,0,73.33333333,73.33333333,UK,0,1
