datetime,subjID,sex,CODED,prime_condition,prime_response,triv1_raw,triv1_correct,triv2_raw,triv2_correct,triv3_raw,triv3_correct,triv4_raw,triv4_correct,triv5_raw,triv5_correct,triv6_raw,triv6_correct,triv7_raw,triv7_correct,triv8_raw,triv8_correct,triv9_raw,triv9_correct,triv10_raw,triv10_correct,triv11_raw,triv11_correct,triv12_raw,triv12_correct,triv13_raw,triv13_correct,triv14_raw,triv14_correct,triv15_raw,triv15_correct,triv16_raw,triv16_correct,triv17_raw,triv17_correct,triv18_raw,triv18_correct,triv19_raw,triv19_correct,triv20_raw,triv20_correct,triv21_raw,triv21_correct,triv22_raw,triv22_correct,triv23_raw,triv23_correct,triv24_raw,triv24_correct,triv25_raw,triv25_correct,triv26_raw,triv26_correct,triv27_raw,triv27_correct,triv28_raw,triv28_correct,triv29_raw,triv29_correct,triv30_raw,triv30_correct,age,major,LANGUAGE,sex_r,year,area_writing,area_trivia,purpose,link_yn,link_text,thinking_yn,thinking_text,comments,prior_hool,professor_int_rating,professor_acc_rating,soccer.hooligan_int_rating,soccer.hooligan_acc_rating,correct_raw,skipped_raw,CORRECT_PCT,correct_skip_pct,COUNTRY,test_cond,enough_males
20170313-092117,73,F,1,professor,"unvirsity profs are just like any another worker. in my opinion a prfessor daily tasks is 1- get ready for the next class ,if he/she have got any quiz to mark and post on module and they have a life divided out from the school. typical activituies are going to the gym hangingout with family. personality funny but in the same time needs to be struct. passion is such as hicking,swimming ,and reading new thing on the interent articals so they can write there own in the future.  i think a professor doesnt have ",Zimbabwe,FALSE,HTML,FALSE,Muskrat,FALSE,Mars,FALSE,12,TRUE,Pakistan,FALSE,15,FALSE,Sweeney Todd,FALSE,Bronze,TRUE,Iceberg,FALSE,Isotherms,FALSE,21,TRUE,General Motors,TRUE,120,FALSE,Venus,TRUE,Nikita Krushchev,FALSE,In trees,TRUE,Blue Knight,FALSE,Continental Slope,FALSE,Fascist,TRUE,Stethoscope,FALSE,Iron,TRUE,Rio Grande,TRUE,In the spine,FALSE,Kazakhstan,FALSE,Jupiter,TRUE,Beethoven,FALSE,Wind speed,FALSE,Elastin,FALSE,Greece,FALSE,19,HR,plus arabic,1,3rd year,to know they way that we think about a specific topics,to know more about our  knowledge so they can know how to make better studies in the future,for the professor one i think they just want to know how we look at the profs ,0,NA,0,NA,no,0,75,22,30,5,10,0,33.33333333,33.33333333,CANADA,2,0
20170313-091841,75,F,1,professor,"in my day as a university professor, i not only do research but I instruct classes. I enjoy this more than the research. as a university professor, i am quiet, and introverted, but respectful. outside of the university setting, i enjoy reading and writing for fun, working with animals and other people who are in need, and watching films. most of my free time is taken up by doing research outside of my typical work day, though, as this is very important. i do not enjoy working with others but understand that  it is necessary in the work and find some people i do enjoy working with",Zimbabwe,FALSE,HTML,FALSE,Capybara,TRUE,Uranus,FALSE,12,TRUE,Pakistan,FALSE,12,TRUE,Sweeney Todd,FALSE,Brass,FALSE,Wave,TRUE,Isobars,TRUE,21,TRUE,General Motors,TRUE,180,TRUE,Venus,TRUE,Alexander Popov,FALSE,In trees,TRUE,Deep Blue,TRUE,Continental Shelf,TRUE,Communist,FALSE,Stethoscope,FALSE,Copper,FALSE,Rio Grande,TRUE,In the throat,TRUE,Siberia,TRUE,Jupiter,TRUE,Tchaikovsky,TRUE,Wind speed,FALSE,Keratin,TRUE,France,TRUE,19,psychology,ENGLISH,1,1st year,not sure,not sure,no idea,1,"professors are scholarly, may know scholarly things",0,NA,n/a,0,70,30,30,15,19,0,63.33333333,63.33333333,CANADA,2,0
20170313-112024,76,F,0,soccer hooligan,"As a soccer hooligan, I think I'm better than anyone else. No matter where I am, the rules don't apply to me. I wake up in the morning everyday, look at myself in the mirror (a few times, because who wouldn't want to see my handsome face?!) brush my teeth, comb my hair, and get dressed for the day. My outfits stay pretty consistant - shorts (weather permitting) and a brand name sports tshirt or tank (to show my muscles) - everybody must know that I love me some sports. I go to school, when I return I grab a beer, sit back in my lazyboy and watch hockey while I snapchat every girl i can get the username for. Ah, this is the life. ",Zaire,FALSE,Morse Code,FALSE,Capybara,TRUE,Earth,TRUE,12,TRUE,Pakistan,FALSE,12,TRUE,Robin Hood,FALSE,Bronze,TRUE,Iceberg,FALSE,Fronts,FALSE,21,TRUE,General Motors,TRUE,360,FALSE,Mars,FALSE,Mikhail Gorbachev,TRUE,In rivers,FALSE,Blue Knight,FALSE,Continental Shelf,TRUE,Fascist,TRUE,Penicillin,TRUE,Iron,TRUE,Rio Grande,TRUE,In the throat,TRUE,Kazakhstan,FALSE,Neptune,FALSE,Mozart,FALSE,Air pressure,TRUE,Lecithin,FALSE,Greece,FALSE,19,Psychology,ENGLISH,1,1st year,social psychology,research ,For the development of projects/other studies,0,NA,0,NA,No,0,75,25,25,10,15,0,50,50,CANADA,2,0
20170313-112639,77,F,0,soccer hooligan,My daily life will be wrapped aroend watching soccer games and my dail activities will be playing or watching soccer. Also  i will be aggressive and offensive towards people all the time as this is my who I am. I like watching football and drinking beer.,Zimbabwe,FALSE,HTML,FALSE,Beaver,FALSE,Pluto,FALSE,8,FALSE,Pakistan,FALSE,9,FALSE,Dick Turpin,FALSE,0,FALSE,Iceberg,FALSE,Cyclones,FALSE,21,TRUE,Ford,FALSE,180,TRUE,Mars,FALSE,Boris Yeltsin,FALSE,Underground,FALSE,Deep Blue,TRUE,Continental Abyss,FALSE,Republic,FALSE,X Rays,FALSE,Iron,TRUE,Colorado River,FALSE,In the lungs,FALSE,Kazakhstan,FALSE,Neptune,FALSE,Mozart,FALSE,Air pressure,TRUE,Lecithin,FALSE,France,TRUE,21,psychology,akan,1,3rd year,social psy,general knowledge,no idea,0,NA,0,NA,no,0,83,28,50,12,6,1,20,20.68965517,CANADA,2,0
20170313-112449,78,F,1,professor,"My daily life as a professor would be spent teaching students in a way that helps them better understand, rather than just long drawn out lectures. I would present myself in a way that let my students know they could come to me, be very personable and outgoing and try to keep putting myself in their shoes to prevent getting ahead of myself and leave them feeling more overwhelmed than necessary. My passions and hobbies would stay the same, I would enjoy yoga and family and gathering new information that I can use in the classroom and for further research in my feild. I want to be the kind of professor that makes class so that students aren't sitting there listening to me rant for the entire time, get them involved and make learning a better experience overall. ",Uganda,FALSE,HTML,FALSE,Muskrat,FALSE,Earth,TRUE,12,TRUE,Pakistan,FALSE,12,TRUE,Dick Turpin,FALSE,Brass,FALSE,Wave,TRUE,Isobars,TRUE,21,TRUE,Mitsubishi,FALSE,360,FALSE,Mercury,FALSE,Alexander Popov,FALSE,Underground,FALSE,Blue Knight,FALSE,Continental Rise,FALSE,Republic,FALSE,X Rays,FALSE,Iron,TRUE,Rio Rojo,FALSE,In the throat,TRUE,Ukraine,FALSE,Saturn,FALSE,Mozart,FALSE,Relative humidity,FALSE,Keratin,TRUE,France,TRUE,21,child and youth,ENGLISH,1,2nd year,teaching,learning,no idea,1,the way you process the information and apply it to certain topics,0,NA,im a little confused but intrigued ,0,30,10,27,8,10,0,33.33333333,33.33333333,CANADA,2,0
20170313-140148,79,NA,0,soccer hooligan," What are you doing dailey as a soccer holigan? I am running around the soccer field like a chicken with my head cut offTypical activities Include running around the soccer field and screaming at everyone Typical personality traits wild, energetic, loud Typical passions/hobbies Running around, screaming at everyone, making everyone laugh, playing holigan soccer with everyone, running around like a hooligan, teaching other friends how to be a hooligan soccer player. Also ",Zimbabwe,FALSE,HTML,FALSE,Beaver,FALSE,Pluto,FALSE,8,FALSE,Bangledesh,FALSE,9,FALSE,Guy Fawkes,TRUE,Brass,FALSE,Iceberg,FALSE,Cyclones,FALSE,20,FALSE,Mitsubishi,FALSE,360,FALSE,Venus,TRUE,Boris Yeltsin,FALSE,In deserts,FALSE,Deep Blue,TRUE,Continental Slope,FALSE,Communist,FALSE,Penicillin,TRUE,Iron,TRUE,Rio Lobos,FALSE,In the spine,FALSE,Ukraine,FALSE,Jupiter,TRUE,Beethoven,FALSE,Air pressure,TRUE,Keratin,TRUE,Greece,FALSE,21,tourism and hospitality management,ENGLISH,1,3rd year,Social behaviour ,How much general information someone knows?,no idea,0,NA,0,NA,no,NA,75,25,NA,NA,8,0,26.66666667,26.66666667,CANADA,2,0
20170313-140211,80,NA,0,soccer hooligan," In my daily life I check soccer scores often and text my buddies about going to the next game coming up. I like going to soccer games and drinking while there as well as going to bars before and after games with my friends. If i cannot make a game I go to sports bars and drink and watch the game there.I am roudy, excitable, and competitive.I place bets on my favourite teams.I wear my team's jersey to games and wear other clothes with their logo on them in my daily life.",Zimbabwe,FALSE,HTML,FALSE,Capybara,TRUE,Uranus,FALSE,12,TRUE,India,TRUE,12,TRUE,Sweeney Todd,FALSE,Brass,FALSE,Wave,TRUE,Fronts,FALSE,25,FALSE,General Motors,TRUE,90,FALSE,Venus,TRUE,Boris Yeltsin,FALSE,In trees,TRUE,Deep Blue,TRUE,Continental Slope,FALSE,Fascist,TRUE,Penicillin,TRUE,Iron,TRUE,Rio Grande,FALSE,In the throat,TRUE,Siberia,TRUE,Saturn,FALSE,Tchaikovsky,TRUE,Air pressure,TRUE,Collagen,FALSE,France,TRUE,22,Child and Youth Study,ENGLISH,1,4th year or higher,group thinking,general knowledge,no idea,1,you may know more things about something being a soccer hooligan,0,NA,the general knowledge questions were really obscure,NA,60,15,NA,NA,17,0,56.66666667,56.66666667,CANADA,2,0
20170313-140224,81,NA,0,soccer hooligan, i do play soccer 2 times a weak  soccer it is my hoppy in my life so i think hooligan shold not drink in public since he is a soccer player and he should be porfashinal the personality should be never giving up and this should be enugh for the soccer people to be good and healthy in daily basis i think soccer it is good for health since there is a run during the play and that is good for thr strees so in genarl soccer it is good for our life       ,Zimbabwe,FALSE,HTML,FALSE,Capybara,TRUE,Earth,TRUE,8,FALSE,Pakistan,FALSE,12,TRUE,Robin Hood,FALSE,Solder,FALSE,Mountain,FALSE,Fronts,FALSE,20,FALSE,Chrysler,FALSE,180,TRUE,Mars,FALSE,Alexander Popov,FALSE,Underground,FALSE,0,FALSE,Continental Shelf,TRUE,Republic,FALSE,X Rays,FALSE,Iron,TRUE,Rio Lobos,FALSE,In the spine,FALSE,Ukraine,FALSE,Mars,FALSE,Beethoven,FALSE,Wind speed,FALSE,Collagen,FALSE,Greece,FALSE,24,business,arabic,0,4th year or higher,pilot,learning,no idea,0,NA,0,NA,no,NA,75,20,NA,NA,6,1,20,20.68965517,CANADA,2,0
20170313-150105,83,NA,0,soccer hooligan," During my daily life I would typically lead a normal life however my spare time would revolve around soccer. I would watch highlight reels, look at stats, follow the players on Instagram, etc. As an activity I may play pick-up soccer as I have a keen interest in the sport. I would also likely have a friend group who was equally interested in soccer and who I could chat with. I am likely cocky and think I know a lot about the sport, and would say something like ""Ronaldo played like trash last game"" even though I have no right to say that as he is a professional athlete. I would go to sports bars and get rowdy and make bets and drink lots of beer. I see it as having a good time but other people trying to enjoy their dinners may see me as a nuisance, not that I care. I will defend my team to the death even though I don't physically play for them. ",Zaire,FALSE,HTML,FALSE,Beaver,FALSE,Mars,FALSE,12,TRUE,India,TRUE,12,TRUE,Sweeney Todd,FALSE,Bronze,TRUE,Iceberg,FALSE,Isobars,TRUE,21,TRUE,Mitsubishi,FALSE,180,TRUE,Venus,TRUE,Alexander Popov,FALSE,In trees,TRUE,Deep Blue,TRUE,Continental Abyss,FALSE,Fascist,TRUE,Penicillin,TRUE,Iron,TRUE,Rio Lobos,FALSE,In the nose,FALSE,Siberia,TRUE,Jupiter,TRUE,Tchaikovsky,TRUE,Air pressure,TRUE,Keratin,TRUE,France,TRUE,20,Bachelor of Child and Youth,ENGLISH,1,2nd year,Don't remember,social behaviour,Test general knowledge and stereotypes,1,If you have general knowledge about people,0,NA,No,NA,NA,NA,NA,NA,19,0,63.33333333,63.33333333,CANADA,2,0
20170314-122522,86,F,1,professor,"In my daily life as a university professor I am planning out my weeks ahead of time. I am organized and well put together. 
I teach a couple courses, I do research in my non teaching hours each week.
My personality characteristics are that I am kind and want to help my students to the best of my ability. I try my best to learn everyones name and get on a personal basis with my students so I can help them to their best benefit as they're paying a lot of money to come to school. My hobbies and passions are sports and having a healthy lifestyle. I enjoy reading and spending time with my family.  ",Uganda,FALSE,HTML,FALSE,Muskrat,FALSE,Mars,FALSE,12,TRUE,India,TRUE,12,TRUE,Guy Fawkes,TRUE,Brass,FALSE,Pillar,FALSE,Fronts,FALSE,21,TRUE,General Motors,TRUE,90,FALSE,Saturn,FALSE,Alexander Popov,FALSE,In trees,TRUE,Deep Thought,FALSE,Continental Shelf,TRUE,Republic,FALSE,Penicillin,TRUE,Iron,TRUE,Colorado River,FALSE,In the throat,TRUE,Ukraine,FALSE,Mars,FALSE,Mozart,FALSE,Air temperature,FALSE,Collagen,FALSE,Greece,FALSE,20,Marketing and Management,ENGLISH,1,2nd year,Not sure,no clue,no idea,1,There definitely is a linging factor here I just have no idea what,0,NA,no,0,75,22,50,15,11,0,36.66666667,36.66666667,CANADA,2,0
20170314-121955,87,F,1,professor,"I am coming to school daily and I have my own office, I have a routine every morning to get up and have breakfast and I am responsible, I go to the gym and stay active and I have a family, my daily life is quite busy as a university professor. 
My typical activities as a university professor is going for hikes outside of work and spending time with my family. I am a very trustworthy professor and treat my students fairly, I am a fair grader and I am a genuilely nice person. I love to take my dogs for walks as a hobbie, I like to listen to music and I like going out and being sociable.            ",Botswana,TRUE,Wordpad,FALSE,Capybara,TRUE,Mars,FALSE,12,TRUE,Pakistan,FALSE,12,TRUE,Sweeney Todd,FALSE,Bronze,TRUE,Wave,TRUE,Isobars,TRUE,21,TRUE,Ford,FALSE,180,TRUE,Venus,TRUE,Nikita Krushchev,FALSE,In trees,TRUE,Deep Blue,TRUE,Continental Rise,FALSE,Republic,FALSE,Stethoscope,FALSE,Iron,TRUE,Rio Grande,TRUE,In the throat,TRUE,Kazakhstan,FALSE,Mars,FALSE,Mozart,FALSE,Relative humidity,FALSE,Elastin,FALSE,Germany,FALSE,18,psychology,ENGLISH,1,1st year,nhg,jgh,no idea,0,NA,1,"no idea
",no,0,60,26,50,19,15,0,50,50,CANADA,2,0
20170314-131201,89,F,1,professor,As a professor I come to school early to make sure I am prepared for my classes for the day. I dress professionally and treat my students with respect. I realize that students have other classes and other work to complete outside of my class and incorperate that when I assign tasks for the students. I am passionate to see my students succeed in not only my class but in their everyday life. I encourage them to contact me with and questions or concerns in regards to my class or anything else they might need asistence with.  ,Uganda,FALSE,Wordpad,FALSE,Muskrat,FALSE,Uranus,FALSE,12,TRUE,India,TRUE,12,TRUE,Guy Fawkes,TRUE,Bronze,TRUE,Wave,TRUE,Cyclones,FALSE,21,TRUE,Mitsubishi,FALSE,180,TRUE,Mars,FALSE,Alexander Popov,FALSE,Underground,FALSE,Blue Knight,FALSE,Continental Slope,FALSE,Fascist,TRUE,X Rays,FALSE,Copper,FALSE,Rio Grande,TRUE,In the throat,TRUE,Ukraine,FALSE,Jupiter,TRUE,Beethoven,FALSE,Wind speed,FALSE,Keratin,TRUE,Greece,FALSE,18,CHYS,ENGLISH,1,1st year,Social,Cognitive,To test the reliability and validy of these tasks,0,NA,0,NA,No,0,80,20,40,10,13,0,43.33333333,43.33333333,CANADA,2,0
20170314-142746,91,F,0,soccer hooligan,"On a day to day basis  as a soccer hooligan, I am going to school, going to soccer practice after school, partying with my buddies on weekends and drinking every week. I love to watch games whenever they are on and practice my own soccer skills so that I can be the best! 
I am loud, athletic, social, and easily influenced by my friends and teammates at parties where we drink and cause mischeif. My hobbies and passions are sports, mainly soccer, being with my friends and parties",Zimbabwe,FALSE,Morse Code,FALSE,Capybara,TRUE,Uranus,FALSE,12,TRUE,Pakistan,FALSE,9,FALSE,Dick Turpin,FALSE,Bronze,TRUE,Iceberg,FALSE,Isobars,TRUE,21,TRUE,General Motors,TRUE,360,FALSE,Mercury,FALSE,Alexander Popov,FALSE,In trees,TRUE,Deep Blue,TRUE,Continental Abyss,FALSE,Communist,FALSE,Penicillin,TRUE,Brass,FALSE,Rio Grande,TRUE,In the throat,TRUE,Ukraine,FALSE,Neptune,FALSE,Mozart,FALSE,Air pressure,TRUE,Keratin,TRUE,France,TRUE,19,psychology,ENGLISH,1,1st year,Cognitive,Experimental,To see how people respond to things they don't know,0,NA,1,"The soccer hooligan was decribed as being a rude partier and could be conveyed as ""dumb"" and these general knowledge questions required a sense of higher knowledge than that of the soccer hooiligan.",Nope,0,70,15,50,10,14,0,46.66666667,46.66666667,CANADA,2,0
20170314-142303,92,M,0,soccer hooligan,"In my daily hooligan life, I wake up at dawn to go to my local Goodlife Gym to do cardio for an hour, and then do some weights for at least a half-hour. After the gym, I typically go home briefly to  prepare for my community college classes. However, there are days when I get too invested in my gym routine and lose track of time, which is why I keep a spare outfit and shower amenities in my car. 

I find my community college classes boring; I would prefer to be playing or practicing soccer with the mens, be at the gym, or drinking downtown. ",Uganda,FALSE,HTML,FALSE,Capybara,TRUE,Earth,TRUE,15,FALSE,Pakistan,FALSE,12,TRUE,Guy Fawkes,TRUE,Brass,FALSE,Wave,TRUE,Fronts,FALSE,21,TRUE,General Motors,TRUE,180,TRUE,Mercury,FALSE,Nikita Krushchev,FALSE,In trees,TRUE,Deep Thought,FALSE,Continental Slope,FALSE,Fascist,TRUE,Penicillin,TRUE,Iron,TRUE,Rio Grande,TRUE,In the throat,TRUE,Siberia,TRUE,Jupiter,TRUE,Tchaikovsky,TRUE,Air pressure,TRUE,Keratin,TRUE,Spain,FALSE,21,Sociology,ENGLISH,0,3rd year,The area of psychology was not specified,i cannot remember,To see if people actually take the time to completely read instructions.,0,NA,1,No idea but psychology is full of crazy revelations.,Nope,0,80,20,50,13,19,0,63.33333333,63.33333333,CANADA,2,0
20170315-142240,93,M,0,soccer hooligan,"After the crushing defeat of our home team, the boys and i went about the town  to vent our frustrations. I saw a some one wearing the winning teams jersey so we pushed him around and started cussing at him. Then we followed him to his house and smashed some of his windows to show that our team was better. We returned home and went online to bash the other teams poor sportsmanship, and we all began to drink as we did so. THe next day i went to work, and talked about the game all day to my coworkers. After work i met up with the boys to play some soccer.",Zaire,FALSE,HTML,FALSE,Beaver,FALSE,Mars,FALSE,12,TRUE,India,TRUE,12,TRUE,Sweeney Todd,FALSE,Solder,FALSE,Wave,TRUE,Fronts,FALSE,25,FALSE,General Motors,TRUE,180,TRUE,Saturn,FALSE,Mikhail Gorbachev,TRUE,In trees,TRUE,King Blue,FALSE,Continental Shelf,TRUE,Fascist,TRUE,Penicillin,TRUE,Iron,TRUE,Rio Grande,TRUE,In the throat,TRUE,Siberia,TRUE,Neptune,FALSE,Tchaikovsky,TRUE,Air pressure,TRUE,Keratin,TRUE,France,TRUE,19,History,ENGLISH,0,2nd year,Cognitive,Knowledge,no idea,1,no idea,0,NA,no,0,75,17,41,12,19,0,63.33333333,63.33333333,CANADA,2,0
20170315-142313,94,M,1,professor,"i think i will be doing most of the time reading about my major to have better understanding and teach my student well 

marking assignment , doing things to improve the school 
    , doing a reasearch 

also, i might do some activaties in the class to keep student intreasted",Zimbabwe,FALSE,HTML,FALSE,Muskrat,FALSE,Earth,TRUE,12,TRUE,India,TRUE,11,FALSE,Dick Turpin,FALSE,Pewter,FALSE,Pillar,FALSE,Cyclones,FALSE,25,FALSE,Ford,FALSE,180,TRUE,Mercury,FALSE,Nikita Krushchev,FALSE,In trees,TRUE,Deep Blue,TRUE,Continental Abyss,FALSE,Democracy,FALSE,South America,FALSE,Bronze,TRUE,Colorado River,FALSE,In the throat,TRUE,0,FALSE,Jupiter,TRUE,Tchaikovsky,TRUE,Air pressure,TRUE,Lecithin,FALSE,France,TRUE,23,business,other:,0,3rd year,1,NA,no idea,1,no idea,0,NA,no,0,83,21,17,11,12,1,40,41.37931034,CANADA,2,0
20170315-152032,95,M,1,professor,"In my daily life as a university professor, i typically wake up fairly early in the morning, in order to make it to school a few hours before class, allowing me to set my schedule for the day and plan my lectures as well as review related news in my field. I would have specific days set aside for research in my academic field as well as seperate days for marking work completed by my students.  My typical characteristics as a university professor would be hard working, dedicated, patient, intelligent, and empathetic. Typical passions and hobbies for myself would contain a passion for my field of study, probably with a thesis or end goal i am researching to write about either for a book or a magazine. I have several hobbies such as volunteering and/or working a non contract job outside of school with other people involved with my research as well as a physical activity hobby to keep my body and mind sharp.   ",Botswana,TRUE,HTML,FALSE,Capybara,TRUE,Earth,TRUE,6,FALSE,Pakistan,FALSE,12,TRUE,Dick Turpin,FALSE,Bronze,TRUE,Wave,TRUE,Isotherms,FALSE,21,TRUE,General Motors,TRUE,180,TRUE,Saturn,FALSE,Mikhail Gorbachev,TRUE,In trees,TRUE,Blue Knight,FALSE,Continental Shelf,TRUE,Republic,FALSE,Penicillin,TRUE,Brass,FALSE,Colorado River,FALSE,In the throat,TRUE,Siberia,TRUE,Saturn,FALSE,Handel,FALSE,Air temperature,FALSE,Collagen,FALSE,France,TRUE,22,marketing,french,0,2nd year,NA,everistus 402,no idea,1,no idea,0,NA,Hard questions,0,85,24,40,13,16,0,53.33333333,53.33333333,CANADA,2,0
20170316-121907,96,F,1,professor,"Today I went to work at my university.  I parked and walked into the lobby of the school and turned right to head to the psychology department.  I am feeling tired from marking my students tests the night before, but I can't miss my 9:00am class.  As I walk up the stairs I run into Jan, another professor in the psychology department.  I tell her I am not ready for this class, and that I was up late marking because I couldn't get my child to sleep.  She suggested staying a couple minutes after my classes, before I have to go home, to use that time to mark a few of my papers, so the load is lighter when I get home.  I tell her that is a great idea, and it must be why she is always so awake in the morning.  I get to my class and see my students waiting outside the door for me.   I say good morning to each of them, pretending I did not just wake up 30 minutes ago like some of them did.  I have lots of anxious students waiting for their tests to be passed back, if I didn't have them this morning might not go as smoothly.  The students thanked me as I handed each one individually back to them.  As I passed Kim hers",Zimbabwe,FALSE,HTML,FALSE,Capybara,TRUE,Uranus,FALSE,6,FALSE,Pakistan,FALSE,9,FALSE,Robin Hood,FALSE,Brass,FALSE,Wave,TRUE,Isobars,TRUE,25,FALSE,Chrysler,FALSE,90,FALSE,Saturn,FALSE,Alexander Popov,FALSE,Underground,FALSE,Blue Knight,FALSE,Continental Shelf,TRUE,Communist,FALSE,South America,FALSE,Bronze,TRUE,Colorado River,FALSE,In the throat,TRUE,Ukraine,FALSE,Saturn,FALSE,Mozart,FALSE,Relative humidity,FALSE,Keratin,TRUE,Germany,FALSE,20,Child/Youth,ENGLISH,1,1st year,Creativity,Knowledge,Unknown yet,1,Being educated?,0,NA,Interesting so far,1,50,15,40,15,7,0,23.33333333,23.33333333,CANADA,2,0
20170316-133101,97,F,1,professor,"in my daily life as a university professer i am putting togeather lectures, attending classes, grading assignment and helping my students as much as i can to insure their they do well in my course. As a university professer i am motivated to do well in my profession, to teach my courses well so that my students can learn from my course. My work is my passion and i strive to contribute to my profession and sections of my teachings.  ",Uganda,FALSE,HTML,FALSE,Muskrat,FALSE,Earth,TRUE,8,FALSE,Pakistan,FALSE,11,FALSE,Robin Hood,FALSE,Brass,FALSE,Iceberg,FALSE,Fronts,FALSE,21,TRUE,Chrysler,FALSE,180,TRUE,Saturn,FALSE,Nikita Krushchev,FALSE,Underground,FALSE,Blue Knight,FALSE,Continental Abyss,FALSE,Democracy,FALSE,Penicillin,TRUE,Bronze,TRUE,Rio Grande,TRUE,In the throat,TRUE,Ukraine,FALSE,Saturn,FALSE,Tchaikovsky,TRUE,Air pressure,TRUE,Keratin,TRUE,Greece,FALSE,18,Child and Youth Studies ,ENGLISH,1,1st year,not sure,not sure,no idea,0,NA,0,NA,no,1,75,25,45,10,10,0,33.33333333,33.33333333,CANADA,2,0
20170316-133538,98,M,0,soccer hooligan,"As a soccer hooligan,I think I drink in a pub every single night and watch my favorite soccer team's game. Also,try to make some trouble.Typical activities just like drinking, fighting. Characteristics: Directly;aggressively;drunk;emotionly. Biggest hobby of course is watching soccer game and other big hobby I think it will be fight with others, as a soccer hooligan I'm gonna enjoy it.  ",Botswana,TRUE,HTML,FALSE,Beaver,FALSE,Earth,TRUE,12,TRUE,India,TRUE,12,TRUE,Dick Turpin,FALSE,Bronze,TRUE,Iceberg,FALSE,Isobars,TRUE,25,FALSE,Ford,FALSE,360,FALSE,Saturn,FALSE,Mikhail Gorbachev,TRUE,In trees,TRUE,Deep Blue,TRUE,Continental Shelf,TRUE,Democracy,FALSE,South America,FALSE,Bronze,TRUE,Colorado River,FALSE,In the throat,TRUE,Siberia,TRUE,Saturn,FALSE,Tchaikovsky,TRUE,Air pressure,TRUE,Collagen,FALSE,Spain,FALSE,21,accounting,chinese,0,3rd year,about different people's characteristic and behaviors,about people's knowledge about daily life,try to figure out what's the thgouht of   particular role like hooligan,0,NA,0,NA,no,1,50,8,52,16,16,0,53.33333333,53.33333333,CANADA,2,0
20170316-144424,99,F,0,soccer hooligan,"as a soccer hooligan in my daily life i am working a part-time job while attending school during the day,and working evenings or weekend.i typically watch my favorite soccer team whenever they are playing on tv and ask a couple of my buddies to come over and have a few drinks with me while we watch the game then go out to a bar after to keep the party going and to celebrate if the team won. the hobbies that i enjoy are playing soccer, hanging with my buddies, working on my sports car, and ",Zimbabwe,FALSE,HTML,FALSE,Beaver,FALSE,Mars,FALSE,15,FALSE,Bangledesh,FALSE,9,FALSE,Guy Fawkes,TRUE,Brass,FALSE,Wave,TRUE,Isotherms,FALSE,25,FALSE,Chrysler,FALSE,360,FALSE,Mercury,FALSE,Alexander Popov,FALSE,In trees,TRUE,Blue Knight,FALSE,Continental Abyss,FALSE,Communist,FALSE,Penicillin,TRUE,Iron,TRUE,Rio Grande,TRUE,In the throat,TRUE,Siberia,TRUE,Saturn,FALSE,Tchaikovsky,TRUE,Wind speed,FALSE,Keratin,TRUE,France,TRUE,23,"Child and Youth Study
",ENGLISH,1,1st year,social behavior and how we associate others to a sterotype,social psychology and cognitive in recalling general knowledge,to test people's general social knowledge stored in their brain and how we stereotype a certain type of person having a perticular way of life and acting certain ways,1,that we are able to recall the general knowledge question if we were able to relate them somehow to soccer ,1,because i found it harder to recall the space and science questions harder than the location and people questions ,"no
",0,50,20,50,17,11,0,36.66666667,36.66666667,CANADA,2,0
20170316-142627,102,M,1,professor,"1- In my daily life I will be preparing for the student some assignments or explinations 
2- There are nothing to do in school exept the gym
3- Strick one to not loss the control with student
4- I think the main one will be hocky
",Zimbabwe,FALSE,HTML,FALSE,Beaver,FALSE,Earth,TRUE,8,FALSE,Pakistan,FALSE,11,FALSE,Robin Hood,FALSE,Brass,FALSE,Iceberg,FALSE,Cyclones,FALSE,21,TRUE,Ford,FALSE,90,FALSE,Mercury,FALSE,Nikita Krushchev,FALSE,In rivers,FALSE,Blue Knight,FALSE,Continental Slope,FALSE,Communist,FALSE,South America,FALSE,Bronze,TRUE,Rio Rojo,FALSE,In the lungs,FALSE,Kazakhstan,FALSE,Saturn,FALSE,Tchaikovsky,TRUE,Relative humidity,FALSE,Lecithin,FALSE,Germany,FALSE,22,Accounting and Management,Arabic,0,4th year or higher,Leader of Project,Psychology,no idea,1,no idea,0,NA,no,0,65,22,37,12,4,0,13.33333333,13.33333333,CANADA,2,0
